0.00,0.00,21.00,17.00,0.70,59.50,47.87,48.49,49.11
0.00,0.00,20.00,17.00,0.60,46.50,48.04,48.35,49.08
0.00,0.00,19.00,16.00,0.80,32.50,48.05,48.11,49.30
0.00,0.00,18.00,16.00,1.10,351.10,48.67,47.43,49.36
0.00,0.00,17.00,15.00,0.70,20.50,48.24,48.03,49.19
0.00,0.00,17.00,15.00,0.70,33.60,48.09,48.17,49.20
0.00,0.00,16.00,14.00,0.70,1.60,48.47,47.88,49.12
0.00,0.00,15.00,14.00,1.10,12.90,48.24,47.66,49.56
0.00,0.00,14.00,14.00,0.80,344.40,48.71,47.69,49.06
0.00,0.00,14.00,13.00,0.80,12.90,48.31,47.89,49.27
0.00,0.00,13.00,13.00,0.70,33.20,48.10,48.17,49.20
0.00,0.00,12.00,12.00,0.70,32.80,48.10,48.16,49.20
0.00,0.00,11.00,12.00,1.10,8.20,48.34,47.60,49.53
0.00,0.00,11.00,12.00,0.90,345.30,48.73,47.59,49.14
0.00,0.00,10.00,11.00,0.70,53.00,47.92,48.41,49.15
0.00,0.00,10.00,11.00,0.70,359.80,48.50,47.87,49.11
0.00,0.00,9.00,10.00,0.90,9.90,48.34,47.78,49.35
0.00,0.00,9.00,10.00,0.50,88.00,47.98,48.73,48.76
0.00,0.00,9.00,10.00,0.30,5.30,48.46,48.24,48.77
0.00,0.00,8.00,9.00,0.70,18.80,48.26,48.02,49.19
0.00,0.00,8.00,9.00,0.40,311.20,48.80,48.10,48.57
0.00,0.00,7.00,8.00,0.60,32.60,48.16,48.21,49.10
0.00,0.00,7.00,8.00,0.40,58.00,48.14,48.48,48.85
0.00,0.00,7.00,8.00,0.40,246.80,48.87,48.44,48.16
0.00,0.00,7.00,8.00,0.60,39.70,48.10,48.28,49.09
0.00,0.00,6.00,7.00,0.20,312.00,48.64,48.29,48.53
0.00,0.00,7.00,7.00,0.50,198.00,48.65,48.83,47.99
0.00,0.00,6.00,6.00,0.80,55.40,47.81,48.43,49.23
0.00,0.00,6.00,6.00,0.50,244.70,48.95,48.45,48.07
0.00,0.00,6.00,6.00,0.20,231.20,48.65,48.52,48.30
0.00,0.00,6.00,6.00,0.30,91.80,48.18,48.65,48.64
0.00,0.00,6.00,6.00,0.60,179.10,48.48,49.03,47.96
0.00,0.00,7.00,6.00,0.80,191.50,48.66,49.10,47.71
0.00,0.00,7.00,5.00,0.70,125.70,47.91,49.14,48.42
0.00,0.00,7.00,4.00,0.70,109.40,47.81,49.03,48.62
0.00,0.00,8.00,5.00,1.30,210.60,49.17,49.15,47.14
0.00,0.00,8.00,5.00,0.70,191.10,48.63,49.03,47.81
0.00,0.00,8.00,4.00,1.00,181.40,48.52,49.36,47.58
0.00,0.00,8.00,4.00,0.40,129.40,48.17,48.87,48.42
0.00,0.00,8.00,4.00,0.40,180.50,48.49,48.84,48.13
0.00,0.00,8.00,4.00,0.70,151.30,48.15,49.20,48.12
0.00,0.00,8.00,3.00,0.60,23.90,48.24,48.13,49.10
0.00,0.00,8.00,3.00,0.60,216.80,48.86,48.73,47.88
