-3.00,-14.00,2.00,11.00,0.90,244.70,49.32,48.42,47.73
-3.00,-14.00,2.00,11.00,1.20,269.00,49.71,47.90,47.86
-3.00,-14.00,3.00,11.00,1.70,232.90,49.87,48.72,46.87
-3.00,-14.00,2.00,11.00,1.40,306.30,49.64,47.16,48.66
-3.00,-14.00,3.00,11.00,2.40,244.30,50.68,48.34,46.43
-3.00,-14.00,4.00,11.00,2.20,237.00,50.36,48.64,46.45
-3.00,-14.00,4.00,11.00,1.90,255.90,50.35,47.97,47.13
-3.00,-14.00,4.00,12.00,2.20,267.60,50.70,47.46,47.29
-3.00,-14.00,5.00,12.00,2.40,259.90,50.87,47.68,46.90
-3.00,-14.00,5.00,13.00,2.70,260.70,51.17,47.54,46.74
-3.00,-14.00,5.00,12.00,1.10,263.80,49.60,48.04,47.83
-3.00,-14.00,5.00,13.00,2.60,265.90,51.09,47.35,47.00
-3.00,-14.00,5.00,13.00,2.60,270.30,51.10,47.16,47.19
-3.00,-14.00,5.00,14.00,2.70,264.90,51.19,47.35,46.91
-3.00,-14.00,5.00,14.00,2.40,279.50,50.87,46.92,47.65
-3.00,-14.00,5.00,14.00,2.40,264.10,50.89,47.51,47.05
-3.00,-14.00,5.00,15.00,2.30,268.50,50.80,47.38,47.27
-3.00,-14.00,5.00,15.00,2.70,275.60,51.19,46.89,47.37
-3.00,-14.00,5.00,15.00,2.90,272.30,51.39,46.92,47.13
-3.00,-14.00,4.00,16.00,2.90,271.40,51.40,46.96,47.09
-3.00,-14.00,4.00,16.00,2.50,284.40,50.93,46.69,47.83
-3.00,-14.00,4.00,16.00,2.10,268.70,50.61,47.47,47.38
-3.00,-14.00,4.00,16.00,3.00,267.70,51.49,47.09,46.86
-3.00,-14.00,4.00,16.00,2.60,282.70,51.04,46.68,47.73
-3.00,-14.00,4.00,16.00,2.40,267.60,50.90,47.37,47.18
-3.00,-14.00,4.00,17.00,2.80,267.80,51.30,47.17,46.97
-3.00,-14.00,3.00,16.00,2.20,271.10,50.71,47.34,47.41
-3.00,-14.00,4.00,16.00,2.50,265.10,50.99,47.42,47.03
-3.00,-14.00,4.00,16.00,2.50,255.00,50.92,47.86,46.67
-3.00,-14.00,4.00,16.00,2.70,263.40,51.18,47.42,46.84
-3.00,-14.00,4.00,16.00,2.00,270.40,50.51,47.46,47.49
-3.00,-14.00,4.00,16.00,2.20,264.60,50.70,47.57,47.19
-3.00,-14.00,4.00,16.00,2.30,261.70,50.78,47.64,47.03
-3.00,-14.00,5.00,16.00,3.00,243.80,51.20,48.34,45.89
-3.00,-14.00,4.00,15.00,1.90,286.60,50.33,47.07,48.06
-3.00,-14.00,4.00,14.00,1.60,251.70,50.03,48.17,47.26
-3.00,-14.00,5.00,14.00,2.80,254.10,51.20,47.83,46.41
-3.00,-14.00,4.00,14.00,1.80,283.30,50.26,47.22,47.98
-3.00,-14.00,5.00,13.00,1.60,256.90,50.07,48.03,47.37
-3.00,-14.00,4.00,12.00,1.50,286.80,49.95,47.36,48.15
-3.00,-14.00,4.00,11.00,1.70,254.00,50.14,48.08,47.23
-3.00,-14.00,4.00,11.00,1.70,256.10,50.16,48.02,47.28
-3.00,-14.00,4.00,10.00,1.50,278.70,49.99,47.53,47.94
-3.00,-14.00,4.00,9.00,1.50,288.60,49.93,47.33,48.20
-3.00,-14.00,4.00,8.00,1.50,258.10,49.98,48.02,47.46
-3.00,-14.00,3.00,7.00,1.00,308.90,49.28,47.53,48.65
-3.00,-14.00,3.00,6.00,1.30,288.90,49.74,47.48,48.24
-3.00,-14.00,3.00,6.00,1.60,255.40,50.06,48.07,47.34
-3.00,-14.00,2.00,5.00,1.00,277.10,49.50,47.87,48.10
-3.00,-14.00,2.00,4.00,1.40,295.50,49.77,47.30,48.39
-3.00,-14.00,1.00,3.00,1.50,296.20,49.86,47.20,48.40
-3.00,-14.00,1.00,2.00,0.90,265.00,49.40,48.10,47.96
-3.00,-14.00,0.00,1.00,1.30,351.00,48.71,47.23,49.52
-3.00,-14.00,0.00,0.00,1.50,278.50,49.99,47.53,47.94
-3.00,-14.00,-1.00,-1.00,1.30,314.10,49.44,47.20,48.82
-3.00,-14.00,-1.00,-2.00,1.20,290.40,49.63,47.54,48.29
-3.00,-14.00,-2.00,-3.00,1.30,309.20,49.52,47.23,48.71
-3.00,-14.00,-2.00,-3.00,1.00,279.00,49.49,47.85,48.13
-3.00,-14.00,-3.00,-4.00,1.60,310.50,49.73,46.93,48.80
-3.00,-14.00,-3.00,-5.00,1.60,289.60,50.02,47.23,48.21
-3.00,-14.00,-3.00,-5.00,1.40,266.40,49.91,47.86,47.70
-3.00,-14.00,-3.00,-6.00,1.70,303.40,49.93,46.91,48.61
-3.00,-14.00,-4.00,-7.00,1.50,343.50,48.94,46.98,49.55
-3.00,-14.00,-5.00,-8.00,1.10,290.30,49.54,47.62,48.31
-3.00,-14.00,-5.00,-8.00,1.70,279.80,50.18,47.37,47.90
-3.00,-14.00,-5.00,-8.00,1.80,279.20,50.29,47.32,47.85
-3.00,-14.00,-5.00,-8.00,2.00,270.10,50.51,47.47,47.48
-3.00,-14.00,-5.00,-9.00,1.10,295.60,49.50,47.55,48.41
-3.00,-14.00,-5.00,-9.00,1.40,272.10,49.91,47.73,47.82
-3.00,-14.00,-5.00,-10.00,1.50,254.00,49.95,48.13,47.38
-3.00,-14.00,-4.00,-9.00,2.30,243.60,50.57,48.37,46.50
-3.00,-14.00,-3.00,-10.00,1.70,238.60,49.96,48.55,46.94
-3.00,-14.00,-3.00,-10.00,1.90,256.60,50.36,47.95,47.15
-3.00,-14.00,-2.00,-10.00,2.00,235.40,50.16,48.68,46.61
-3.00,-14.00,-2.00,-10.00,2.00,241.60,50.27,48.46,46.72
-3.00,-14.00,-2.00,-11.00,1.60,271.10,50.11,47.65,47.70
-3.00,-14.00,-1.00,-11.00,2.50,237.50,50.63,48.64,46.18
-3.00,-14.00,0.00,-10.00,2.40,249.10,50.75,48.13,46.56
-3.00,-14.00,0.00,-11.00,2.00,246.00,50.34,48.30,46.82
-3.00,-14.00,0.00,-11.00,2.00,257.60,50.46,47.89,47.10
-3.00,-14.00,0.00,-11.00,1.50,256.90,49.97,48.05,47.44
-3.00,-14.00,0.00,-12.00,1.40,256.30,49.87,48.10,47.50
-3.00,-14.00,0.00,-11.00,2.00,265.40,50.50,47.62,47.33
-3.00,-14.00,1.00,-12.00,1.60,242.90,49.94,48.42,47.10
-3.00,-14.00,1.00,-12.00,2.00,254.00,50.43,48.02,47.01
-3.00,-14.00,1.00,-12.00,1.90,272.70,50.41,47.44,47.61
-3.00,-14.00,1.00,-12.00,2.30,253.00,50.71,47.99,46.75
-3.00,-14.00,1.00,-12.00,2.10,263.00,50.59,47.67,47.20
-3.00,-14.00,1.00,-12.00,1.80,269.00,50.31,47.60,47.55
-3.00,-14.00,1.00,-12.00,2.30,272.90,50.80,47.22,47.43
-3.00,-14.00,0.00,-11.00,2.10,272.70,50.60,47.33,47.52
-3.00,-14.00,0.00,-12.00,1.90,273.30,50.40,47.43,47.63
-3.00,-14.00,0.00,-11.00,2.40,277.70,50.88,46.99,47.58
-3.00,-14.00,0.00,-11.00,2.40,260.70,50.87,47.64,46.93
-3.00,-14.00,0.00,-11.00,2.30,278.10,50.78,47.04,47.63
-3.00,-14.00,-1.00,-11.00,2.30,290.40,50.67,46.66,48.13
-3.00,-14.00,-1.00,-11.00,2.20,263.90,50.69,47.59,47.17
-3.00,-14.00,-1.00,-10.00,2.90,279.90,51.36,46.58,47.50
-3.00,-14.00,-2.00,-10.00,2.00,275.90,50.50,47.29,47.67
-3.00,-14.00,-2.00,-10.00,2.50,282.20,50.95,46.76,47.74
-3.00,-14.00,-2.00,-10.00,2.30,273.40,50.80,47.20,47.45
-3.00,-14.00,-3.00,-10.00,2.40,279.00,50.88,46.94,47.63
-3.00,-14.00,-3.00,-10.00,2.30,294.10,50.61,46.56,48.28
-3.00,-14.00,-4.00,-10.00,2.40,282.40,50.85,46.83,47.77
-3.00,-14.00,-4.00,-10.00,2.40,280.20,50.87,46.90,47.68
-3.00,-14.00,-4.00,-10.00,2.30,287.60,50.70,46.74,48.01
-3.00,-14.00,-5.00,-10.00,2.00,278.00,50.49,47.23,47.74
-3.00,-14.00,-5.00,-10.00,2.30,280.80,50.77,46.95,47.74
-3.00,-14.00,-5.00,-10.00,2.00,259.00,50.47,47.84,47.14
-3.00,-14.00,-5.00,-10.00,2.10,269.80,50.61,47.43,47.42
-3.00,-14.00,-4.00,-10.00,1.90,247.90,50.27,48.24,46.94
-3.00,-14.00,-4.00,-11.00,1.50,249.50,49.92,48.25,47.30
-3.00,-14.00,-4.00,-11.00,1.80,264.70,50.30,47.73,47.43
-3.00,-14.00,-3.00,-11.00,2.10,240.80,50.35,48.49,46.62
-3.00,-14.00,-3.00,-11.00,1.70,251.40,50.12,48.16,47.18
-3.00,-14.00,-3.00,-11.00,2.30,254.90,50.73,47.91,46.81
-3.00,-14.00,-2.00,-11.00,1.70,248.20,50.09,48.26,47.11
-3.00,-14.00,-2.00,-12.00,1.70,268.80,50.21,47.66,47.59
-3.00,-14.00,-2.00,-11.00,2.80,257.40,51.23,47.67,46.54
-3.00,-14.00,-2.00,-11.00,2.10,254.30,50.53,47.98,46.94
